geoid,0,1,2
14000US34003011200,1.0,1.0,1.0
14000US36087010602,9.0,10.0,2.0
14000US34039033600,1.0,1.0,1.0
14000US34017007600,1.0,1.0,1.0
14000US36119002000,2.0,10.0,7.0
14000US36119000900,9.0,10.0,7.0
14000US34037371502,1.0,10.0,1.0
14000US36071014201,9.0,10.0,7.0
14000US36059411800,10.0,2.0,9.0
14000US34029715301,1.0,1.0,1.0
14000US34025805600,1.0,1.0,1.0
14000US36081012500,2.0,2.0,2.0
14000US36087012800,15.0,10.0,7.0
14000US36079011400,9.0,10.0,7.0
14000US36119014703,9.0,10.0,7.0
14000US36047037100,1.0,3.0,19.0
14000US36071014502,9.0,10.0,7.0
14000US34003061100,1.0,1.0,1.0
14000US36061015801,20.0,13.0,18.0
14000US36061015100,2.0,2.0,7.0
14000US36103145704,10.0,2.0,9.0
14000US34023003700,1.0,1.0,1.0
14000US34025805700,1.0,1.0,1.0
14000US36061014402,2.0,2.0,2.0
14000US36061022000,2.0,2.0,2.0
14000US36103158705,10.0,2.0,9.0
14000US36103159408,10.0,2.0,9.0
14000US36081126700,9.0,10.0,9.0
14000US36061010000,2.0,2.0,2.0
14000US36085024402,6.0,6.0,8.0
14000US36027220100,9.0,10.0,7.0
14000US36061013800,2.0,2.0,2.0
14000US36005028400,37.0,11.0,10.0
14000US36005042100,37.0,11.0,17.0
14000US34013003700,1.0,1.0,1.0
14000US34039038900,1.0,1.0,1.0
14000US36119014200,9.0,10.0,7.0
14000US36119014500,9.0,10.0,7.0
14000US34029714300,1.0,1.0,1.0
14000US36103146404,10.0,2.0,9.0
14000US36103146001,10.0,2.0,9.0
14000US36047152200,2.0,2.0,2.0
14000US36103147200,10.0,2.0,9.0
14000US36005038900,9.0,10.0,7.0
14000US36047110600,1.0,1.0,1.0
14000US36085015601,6.0,6.0,8.0
14000US34029717102,1.0,1.0,1.0
14000US34023002301,1.0,1.0,1.0
14000US36061020000,2.0,2.0,2.0
14000US34027041604,1.0,1.0,1.0
14000US36085013400,6.0,6.0,8.0
14000US36085020100,6.0,6.0,8.0
14000US36059304100,10.0,11.0,10.0
14000US36081069702,28.0,25.0,10.0
14000US34017001202,20.0,40.0,14.0
14000US34017017800,1.0,1.0,1.0
14000US36047001500,40.0,29.0,25.0
14000US36047035300,40.0,17.0,28.0
14000US36085004700,6.0,6.0,8.0
14000US36085016901,6.0,6.0,8.0
14000US36103159505,10.0,2.0,9.0
14000US36119006600,9.0,10.0,7.0
14000US34003003100,1.0,1.0,1.0
14000US34037371800,1.0,1.0,1.0
14000US42103950603,15.0,10.0,7.0
14000US36081001900,2.0,2.0,2.0
14000US34031183200,1.0,1.0,1.0
14000US34039036000,1.0,1.0,1.0
14000US34039034700,1.0,1.0,1.0
14000US36081152902,10.0,12.0,9.0
14000US34031154001,1.0,1.0,1.0
14000US34029714100,1.0,1.0,1.0
14000US34023001804,1.0,1.0,1.0
14000US36119012802,1.0,2.0,1.0
14000US34023005601,1.0,1.0,1.0
14000US34035054300,1.0,1.0,1.0
14000US34017019200,1.0,1.0,1.0
14000US34027045502,1.0,1.0,1.0
14000US36085011401,6.0,6.0,8.0
14000US34013013200,1.0,1.0,1.0
14000US34013011500,1.0,1.0,1.0
14000US34039039300,1.0,1.0,1.0
14000US36047050000,2.0,2.0,2.0
14000US36061022500,2.0,2.0,2.0
14000US36081065702,10.0,12.0,40.0
14000US34025803000,1.0,1.0,1.0
14000US34003019104,28.0,1.0,42.0
14000US34013015500,1.0,1.0,1.0
14000US36005023703,46.0,3.0,5.0
14000US36047015300,2.0,2.0,2.0
14000US34029710100,1.0,1.0,1.0
14000US36103135402,10.0,2.0,9.0
14000US34029713402,1.0,1.0,1.0
14000US34029732101,1.0,1.0,1.0
14000US36061023502,6.0,11.0,8.0
14000US36081124100,10.0,11.0,9.0
14000US36005014100,3.0,17.0,3.0
14000US34013009500,1.0,1.0,1.0
14000US34013014100,1.0,1.0,1.0
14000US36061029100,13.0,23.0,27.0
14000US34017019400,1.0,1.0,1.0
14000US34017014900,1.0,1.0,1.0
14000US36005025000,9.0,10.0,7.0
14000US36047000900,2.0,2.0,2.0
14000US36059412200,12.0,12.0,11.0
14000US34025801500,1.0,1.0,1.0
14000US34025802200,1.0,1.0,1.0
14000US34025801600,1.0,1.0,1.0
14000US34013007800,1.0,1.0,1.0
14000US36047001100,2.0,2.0,2.0
14000US36119000101,9.0,10.0,7.0
14000US36059520001,10.0,6.0,9.0
14000US36085029102,6.0,6.0,8.0
14000US34031133702,1.0,1.0,1.0
14000US34039038700,1.0,1.0,1.0
14000US36059416201,9.0,10.0,7.0
14000US36085017700,6.0,6.0,8.0
14000US36085017012,6.0,6.0,8.0
14000US36027080201,9.0,10.0,7.0
14000US36027190101,9.0,10.0,7.0
14000US36047011900,2.0,2.0,2.0
14000US36047015700,2.0,2.0,2.0
14000US36047000502,2.0,2.0,2.0
14000US34003042301,1.0,1.0,1.0
14000US36047023300,2.0,2.0,2.0
14000US36061024500,9.0,42.0,33.0
14000US36085013800,6.0,6.0,8.0
14000US34023002701,1.0,1.0,1.0
14000US36005022401,9.0,10.0,7.0
14000US36119014701,9.0,10.0,7.0
14000US36087012700,2.0,2.0,2.0
14000US36061001800,2.0,2.0,2.0
14000US36047081800,30.0,15.0,29.0
14000US36047003600,30.0,15.0,25.0
14000US34023000300,1.0,1.0,1.0
14000US34023008405,1.0,1.0,1.0
14000US36081003100,2.0,2.0,2.0
14000US36047054300,6.0,6.0,8.0
14000US36005026400,1.0,2.0,1.0
14000US36081022002,47.0,43.0,43.0
14000US36047003100,2.0,2.0,2.0
14000US36081094201,6.0,6.0,8.0
14000US36047016800,26.0,13.0,12.0
14000US34029725100,1.0,1.0,1.0
14000US34017007000,2.0,2.0,2.0
14000US36081038302,10.0,2.0,9.0
14000US36081053200,1.0,1.0,1.0
14000US36027410000,9.0,10.0,7.0
14000US36027070201,9.0,10.0,7.0
14000US34039039800,1.0,1.0,1.0
14000US36085017005,6.0,6.0,8.0
14000US36103158007,10.0,2.0,9.0
14000US36087011700,9.0,10.0,7.0
14000US34023007101,1.0,1.0,1.0
14000US34039034200,1.0,1.0,1.0
14000US34039034000,1.0,1.0,1.0
14000US34017006100,1.0,1.0,1.0
14000US34027043500,1.0,1.0,1.0
14000US36081054700,2.0,2.0,2.0
14000US36081064500,2.0,2.0,2.0
14000US36047004400,2.0,2.0,2.0
14000US36087010101,9.0,10.0,2.0
14000US36005031900,1.0,1.0,1.0
14000US34017016200,1.0,1.0,1.0
14000US34017014101,10.0,2.0,9.0
14000US36027060202,9.0,10.0,7.0
14000US36027040003,9.0,10.0,7.0
14000US36081003300,12.0,39.0,11.0
14000US36047002901,1.0,1.0,1.0
14000US36047056300,2.0,2.0,2.0
14000US36081014700,41.0,29.0,25.0
14000US36047004500,2.0,2.0,2.0
14000US36119011400,2.0,10.0,2.0
14000US36119014809,9.0,10.0,7.0
14000US34017018200,1.0,1.0,1.0
14000US36061015500,2.0,2.0,2.0
14000US36047005300,2.0,2.0,2.0
14000US36081028300,18.0,29.0,25.0
14000US34013009300,1.0,1.0,1.0
14000US36081137700,2.0,2.0,2.0
14000US36061018300,30.0,26.0,30.0
14000US34017012400,1.0,1.0,1.0
14000US34003015200,33.0,28.0,6.0
14000US36005015100,11.0,28.0,26.0
14000US34031183000,1.0,1.0,1.0
14000US36005034300,32.0,4.0,18.0
14000US36059416900,2.0,2.0,2.0
14000US36103158206,10.0,2.0,9.0
14000US34025808701,1.0,1.0,1.0
14000US34029725001,1.0,1.0,1.0
14000US36119010702,2.0,2.0,2.0
14000US36085027301,6.0,6.0,8.0
14000US36085020801,6.0,6.0,8.0
14000US36081007900,9.0,34.0,7.0
14000US34025804200,1.0,1.0,1.0
14000US34025810501,1.0,1.0,1.0
14000US34013008800,1.0,1.0,1.0
14000US34023004000,1.0,1.0,1.0
14000US36005051600,9.0,10.0,7.0
14000US36119005500,9.0,10.0,7.0
14000US36061016100,2.0,2.0,2.0
14000US36061015802,9.0,10.0,7.0
14000US34017019000,1.0,1.0,1.0
14000US36085014605,6.0,6.0,8.0
14000US36085012804,6.0,6.0,8.0
14000US36005019900,25.0,22.0,30.0
14000US34031124602,1.0,1.0,1.0
14000US36047032700,2.0,2.0,2.0
14000US34039033900,1.0,1.0,1.0
14000US34013008000,1.0,1.0,1.0
14000US34017018701,1.0,1.0,1.0
14000US34017011300,1.0,1.0,1.0
14000US34013018100,1.0,1.0,1.0
14000US36061016200,10.0,6.0,12.0
14000US34003025200,1.0,1.0,1.0
14000US34031124323,1.0,1.0,1.0
14000US36103111505,10.0,2.0,9.0
14000US36005013300,16.0,34.0,44.0
14000US36061007700,2.0,2.0,2.0
14000US34023005602,1.0,1.0,1.0
14000US34013012700,1.0,1.0,1.0
14000US36103146901,10.0,2.0,9.0
14000US36059521602,10.0,2.0,9.0
14000US36081020800,10.0,2.0,24.0
14000US36071000502,9.0,10.0,7.0
14000US36061012800,2.0,2.0,2.0
14000US34039032002,1.0,1.0,1.0
14000US34023007804,1.0,1.0,1.0
14000US34025810001,1.0,1.0,1.0
14000US34003046300,1.0,1.0,1.0
14000US34003019305,1.0,1.0,1.0
14000US36005035100,9.0,10.0,7.0
14000US34013009200,1.0,1.0,1.0
14000US34013010300,1.0,1.0,1.0
14000US34013014500,1.0,1.0,1.0
14000US36081148300,2.0,2.0,33.0
14000US36081068300,20.0,4.0,42.0
14000US36047116200,6.0,6.0,8.0
14000US36047085600,15.0,17.0,16.0
14000US36103159105,10.0,2.0,9.0
14000US36059303800,10.0,2.0,9.0
14000US36005026900,26.0,8.0,7.0
14000US36071015100,9.0,10.0,7.0
14000US34035051200,1.0,1.0,1.0
14000US34013005300,1.0,1.0,1.0
14000US36005005100,26.0,8.0,29.0
14000US36047039300,37.0,35.0,42.0
14000US34013019700,1.0,1.0,1.0
14000US36047056900,2.0,2.0,2.0
14000US36005022200,9.0,10.0,7.0
14000US36059414600,2.0,2.0,2.0
14000US36059414900,21.0,25.0,16.0
14000US36059408400,10.0,2.0,9.0
14000US34019010300,1.0,1.0,1.0
14000US34019010400,1.0,1.0,1.0
14000US34031143400,1.0,1.0,1.0
14000US34031143300,1.0,1.0,1.0
14000US36005039700,4.0,33.0,23.0
14000US36047042100,2.0,2.0,2.0
14000US34017014600,1.0,1.0,1.0
14000US36081007300,2.0,2.0,2.0
14000US36005040302,47.0,43.0,43.0
14000US36005023501,47.0,43.0,43.0
14000US34013004100,1.0,1.0,1.0
14000US34013004900,1.0,1.0,1.0
14000US36047019700,2.0,2.0,2.0
14000US36103159106,10.0,2.0,9.0
14000US36071010700,9.0,10.0,7.0
14000US36027070401,9.0,10.0,7.0
14000US36061020800,11.0,33.0,26.0
14000US34013018700,1.0,1.0,1.0
14000US34039031300,1.0,1.0,1.0
14000US34003048100,1.0,1.0,1.0
14000US34003030300,1.0,1.0,1.0
14000US36061001200,10.0,9.0,9.0
14000US34013018900,1.0,1.0,1.0
14000US34031246001,1.0,1.0,1.0
14000US34013003800,1.0,1.0,1.0
14000US34013022800,1.0,1.0,1.0
14000US36103135304,10.0,2.0,9.0
14000US34031182000,1.0,1.0,1.0
14000US34031180300,1.0,1.0,1.0
14000US36005033700,26.0,7.0,9.0
14000US34017013400,20.0,8.0,38.0
14000US34013005400,1.0,1.0,1.0
14000US36119012101,2.0,2.0,2.0
14000US36059518300,10.0,11.0,9.0
14000US36047014700,2.0,2.0,2.0
14000US34017010300,1.0,1.0,1.0
14000US34017006300,1.0,1.0,1.0
14000US36119013102,2.0,2.0,2.0
14000US36061015602,9.0,10.0,7.0
14000US36005038000,15.0,1.0,9.0
14000US34027041400,1.0,1.0,1.0
14000US34003054100,1.0,1.0,1.0
14000US34035052400,1.0,1.0,1.0
14000US36047029300,2.0,2.0,2.0
14000US36085018702,6.0,6.0,8.0
14000US36047039600,18.0,9.0,5.0
14000US36047039400,18.0,9.0,5.0
14000US36071000400,9.0,10.0,7.0
14000US36005026500,13.0,23.0,30.0
14000US36061013700,2.0,2.0,2.0
14000US36047020500,2.0,2.0,2.0
14000US34031182301,1.0,1.0,1.0
14000US36005023000,9.0,10.0,7.0
14000US36085017010,6.0,6.0,8.0
14000US36081087100,10.0,11.0,9.0
14000US36103158604,10.0,2.0,9.0
14000US36081138502,10.0,2.0,9.0
14000US36081089200,10.0,2.0,9.0
14000US36061020300,30.0,26.0,18.0
14000US36047029100,30.0,36.0,41.0
14000US36103122801,10.0,2.0,9.0
14000US36059416801,10.0,2.0,9.0
14000US36119000203,2.0,2.0,2.0
14000US34027045703,1.0,1.0,1.0
14000US34027045804,1.0,1.0,1.0
14000US34013011800,1.0,1.0,1.0
14000US34029731101,1.0,1.0,1.0
14000US34029727001,1.0,1.0,1.0
14000US36047066000,6.0,6.0,8.0
14000US36081000400,39.0,23.0,10.0
14000US36085017008,6.0,6.0,8.0
14000US36061000900,6.0,6.0,8.0
14000US36081085300,2.0,2.0,2.0
14000US36061016001,1.0,2.0,1.0
14000US34037372300,1.0,1.0,1.0
14000US34003023302,1.0,1.0,1.0
14000US34003038300,1.0,1.0,1.0
14000US34027045300,1.0,1.0,1.0
14000US34013016800,1.0,1.0,1.0
14000US34003032103,1.0,1.0,1.0
14000US34003026200,1.0,1.0,1.0
14000US36103146204,10.0,2.0,9.0
14000US34017002900,1.0,1.0,1.0
14000US36059416000,10.0,2.0,9.0
14000US34039030400,1.0,1.0,1.0
14000US36103158318,10.0,2.0,9.0
14000US36103158304,10.0,2.0,9.0
14000US34023001504,1.0,1.0,1.0
14000US34023001100,1.0,1.0,1.0
14000US36061014900,2.0,2.0,2.0
14000US34017012800,1.0,1.0,1.0
14000US34003038200,1.0,1.0,1.0
14000US34027046105,1.0,1.0,1.0
14000US34027045704,1.0,1.0,1.0
14000US36061013900,4.0,33.0,25.0
14000US34013007300,1.0,1.0,1.0
14000US34039039200,1.0,1.0,1.0
14000US36061012900,1.0,1.0,1.0
14000US36081047200,10.0,11.0,9.0
14000US36081048400,10.0,11.0,10.0
14000US36119006100,9.0,10.0,7.0
14000US36047039500,2.0,20.0,2.0
14000US34029734001,1.0,1.0,1.0
14000US34039031100,1.0,1.0,1.0
14000US36061007300,36.0,21.0,41.0
14000US36071010801,9.0,10.0,7.0
14000US34035051900,1.0,1.0,1.0
14000US36085020700,6.0,6.0,8.0
14000US34027042700,1.0,1.0,1.0
14000US36061027900,2.0,2.0,2.0
14000US36061008800,39.0,37.0,9.0
14000US34003052200,1.0,1.0,1.0
14000US34019011303,1.0,1.0,1.0
14000US34003024100,9.0,10.0,7.0
14000US34003008000,1.0,1.0,1.0
14000US36061019500,27.0,24.0,27.0
14000US34013015900,1.0,1.0,1.0
14000US36081011200,26.0,8.0,24.0
14000US34031183102,1.0,1.0,1.0
14000US34013006700,1.0,1.0,1.0
14000US34017007300,1.0,1.0,1.0
14000US36047016300,2.0,2.0,2.0
14000US36047120000,6.0,3.0,7.0
14000US36081016600,2.0,2.0,2.0
14000US34013021000,1.0,1.0,1.0
14000US36059300700,2.0,2.0,2.0
14000US36061008300,24.0,24.0,37.0
14000US36103134702,10.0,2.0,9.0
14000US36059517500,10.0,2.0,9.0
14000US34029731102,1.0,1.0,1.0
14000US34029732001,1.0,1.0,1.0
14000US36061008900,2.0,2.0,2.0
14000US36081047100,2.0,35.0,2.0
14000US36061016700,20.0,8.0,29.0
14000US34013015300,1.0,1.0,1.0
14000US34003003402,1.0,1.0,1.0
14000US34003010100,1.0,1.0,1.0
14000US34019011201,1.0,1.0,1.0
14000US36047023100,2.0,2.0,2.0
14000US36081005900,2.0,2.0,2.0
14000US34039032300,1.0,1.0,1.0
14000US34013012900,1.0,1.0,1.0
14000US34017014501,1.0,1.0,1.0
14000US34039034500,1.0,1.0,1.0
14000US36061014601,2.0,2.0,2.0
14000US36005018400,9.0,10.0,7.0
14000US34013019900,2.0,2.0,2.0
14000US36119006000,9.0,10.0,7.0
14000US36047050500,2.0,2.0,2.0
14000US34025810503,1.0,1.0,1.0
14000US36061031704,2.0,2.0,2.0
14000US36061026500,2.0,2.0,2.0
14000US36071010101,9.0,10.0,7.0
14000US36103190503,10.0,2.0,9.0
14000US36103158708,10.0,2.0,9.0
14000US34039037601,1.0,1.0,1.0
14000US34039031400,1.0,1.0,1.0
14000US34017007400,3.0,42.0,25.0
14000US34013015400,1.0,1.0,1.0
14000US34023002703,1.0,1.0,1.0
14000US36047026500,2.0,2.0,2.0
14000US36047119600,9.0,37.0,9.0
14000US36079011500,9.0,10.0,7.0
14000US36027140400,9.0,10.0,7.0
14000US34017011400,1.0,1.0,1.0
14000US34023006703,1.0,1.0,1.0
14000US36061022200,2.0,2.0,2.0
14000US36047042700,3.0,17.0,25.0
14000US36047073000,37.0,35.0,34.0
14000US34039035100,1.0,1.0,1.0
14000US34023006608,1.0,1.0,1.0
14000US34013017500,1.0,1.0,1.0
14000US34013016700,1.0,1.0,1.0
14000US36081033000,14.0,30.0,32.0
14000US36081012400,14.0,30.0,32.0
14000US34013010700,1.0,1.0,1.0
14000US34003037201,1.0,1.0,1.0
14000US34003018100,1.0,1.0,1.0
14000US34003021300,1.0,1.0,1.0
14000US36103201004,2.0,2.0,2.0
14000US36061010800,38.0,44.0,35.0
14000US34031246101,1.0,1.0,1.0
14000US34013021400,1.0,1.0,1.0
14000US34023009300,1.0,1.0,1.0
14000US36061009400,2.0,2.0,2.0
14000US34017018702,1.0,1.0,1.0
14000US36047014500,2.0,2.0,2.0
14000US36081088400,10.0,12.0,9.0
14000US36081005400,10.0,2.0,9.0
14000US34029725002,1.0,1.0,1.0
14000US36061015002,2.0,2.0,2.0
14000US34035053105,1.0,1.0,1.0
14000US36081011700,2.0,2.0,2.0
14000US36005040502,1.0,1.0,1.0
14000US34017016600,1.0,1.0,1.0
14000US34029717300,1.0,1.0,1.0
14000US34039035000,1.0,1.0,1.0
14000US34003034000,1.0,1.0,1.0
14000US36061014000,2.0,2.0,2.0
14000US36059518201,10.0,2.0,9.0
14000US34017011200,1.0,1.0,1.0
14000US34003035200,1.0,1.0,1.0
14000US34003006201,1.0,1.0,1.0
14000US36103158116,10.0,2.0,9.0
14000US34017015300,1.0,1.0,1.0
14000US34035053501,1.0,1.0,1.0
14000US34017002400,2.0,2.0,2.0
14000US34035051000,1.0,1.0,1.0
14000US36047118800,1.0,1.0,1.0
14000US34027043302,1.0,1.0,1.0
14000US34013000700,1.0,1.0,1.0
14000US36047007700,2.0,2.0,2.0
14000US36103190705,10.0,2.0,9.0
14000US36047057500,2.0,2.0,2.0
14000US34039032200,1.0,1.0,1.0
14000US34039038300,1.0,1.0,23.0
14000US34023000100,1.0,1.0,1.0
14000US34017018800,23.0,1.0,1.0
14000US34037373500,1.0,1.0,1.0
14000US34027044900,1.0,1.0,1.0
14000US34017016100,1.0,1.0,1.0
14000US36027020005,9.0,10.0,7.0
14000US34013019000,1.0,1.0,1.0
14000US36119008800,9.0,10.0,7.0
14000US34013004802,1.0,1.0,1.0
14000US36047006700,2.0,2.0,2.0
14000US36047039100,2.0,2.0,2.0
14000US34027043200,1.0,1.0,1.0
14000US36119014806,9.0,10.0,7.0
14000US36061009100,26.0,8.0,2.0
14000US36085007000,6.0,6.0,8.0
14000US36085029104,6.0,6.0,8.0
14000US36087013002,1.0,1.0,1.0
14000US34031246202,1.0,1.0,1.0
14000US34023006500,1.0,1.0,1.0
14000US34013005700,1.0,1.0,1.0
14000US36061014802,2.0,2.0,2.0
14000US34003039200,1.0,1.0,1.0
14000US34003039100,1.0,1.0,1.0
14000US36103111002,10.0,2.0,9.0
14000US36081057700,10.0,2.0,9.0
14000US36047114600,11.0,11.0,24.0
14000US36103122704,10.0,2.0,9.0
14000US36081007100,42.0,10.0,7.0
14000US34031203600,1.0,1.0,1.0
14000US34023003001,1.0,1.0,1.0
14000US34039037300,1.0,1.0,1.0
14000US34023007703,1.0,1.0,1.0
14000US36085020803,6.0,6.0,8.0
14000US36081055700,2.0,2.0,2.0
14000US36119006801,9.0,10.0,7.0
14000US36027060301,9.0,10.0,7.0
14000US34039037000,1.0,1.0,1.0
14000US36103158410,10.0,2.0,9.0
14000US36085011402,6.0,6.0,8.0
14000US36103147004,2.0,2.0,2.0
14000US34017004101,1.0,1.0,1.0
14000US34023004400,1.0,1.0,1.0
14000US36071014202,9.0,10.0,7.0
14000US36071014900,9.0,10.0,7.0
14000US36005027700,26.0,8.0,24.0
14000US34013001000,1.0,1.0,1.0
14000US36047052700,13.0,23.0,14.0
14000US34031180100,1.0,1.0,1.0
14000US36059415500,10.0,2.0,9.0
14000US36061020701,2.0,2.0,2.0
14000US36081018102,2.0,2.0,2.0
14000US36047048400,47.0,43.0,43.0
14000US34003042400,1.0,1.0,1.0
14000US34029714000,1.0,1.0,1.0
14000US34025801000,1.0,1.0,1.0
14000US34025800400,1.0,1.0,1.0
14000US34027043600,1.0,1.0,1.0
14000US34025809400,1.0,1.0,1.0
14000US34027044800,1.0,1.0,1.0
14000US34027046300,1.0,1.0,1.0
14000US34031264102,1.0,1.0,1.0
14000US36047003700,2.0,2.0,2.0
14000US36085018901,6.0,6.0,8.0
14000US34003006100,1.0,1.0,1.0
14000US36087011403,9.0,10.0,7.0
14000US36005028800,15.0,14.0,9.0
14000US34013010600,1.0,1.0,1.0
14000US36119008200,9.0,10.0,7.0
14000US34017018302,10.0,1.0,1.0
14000US36081048500,2.0,2.0,2.0
14000US34039032800,1.0,1.0,1.0
14000US34013009600,1.0,1.0,1.0
14000US36005011900,2.0,6.0,2.0
14000US36005031200,9.0,10.0,7.0
14000US34003048200,9.0,6.0,7.0
14000US36071000200,9.0,10.0,7.0
14000US36027210201,9.0,10.0,7.0
14000US36103111801,10.0,2.0,9.0
14000US36079011300,9.0,10.0,7.0
14000US36081018101,13.0,23.0,14.0
14000US34013007700,1.0,1.0,1.0
14000US36059411700,10.0,2.0,9.0
14000US36071013201,9.0,10.0,7.0
14000US34003019102,1.0,1.0,1.0
14000US34027043000,1.0,1.0,1.0
14000US36059412500,34.0,32.0,10.0
14000US36005028700,2.0,8.0,29.0
14000US34013002800,1.0,1.0,1.0
14000US34013002201,1.0,1.0,1.0
14000US36081134100,45.0,45.0,4.0
14000US34029732002,1.0,1.0,1.0
14000US36005028600,10.0,10.0,12.0
14000US34031124900,1.0,1.0,1.0
14000US34013012800,1.0,1.0,1.0
14000US34027041603,1.0,1.0,1.0
14000US36103158505,10.0,2.0,9.0
14000US36059415402,9.0,10.0,7.0
14000US36047112400,29.0,27.0,16.0
14000US34013011300,1.0,1.0,1.0
14000US34013001900,1.0,1.0,1.0
14000US36119010000,2.0,2.0,2.0
14000US34025800601,1.0,1.0,1.0
14000US34025803201,1.0,1.0,1.0
14000US36061018200,16.0,26.0,36.0
14000US34039038800,1.0,1.0,1.0
14000US36071013100,9.0,10.0,7.0
14000US34003031100,1.0,1.0,1.0
14000US34003031300,1.0,1.0,1.0
14000US34031124311,1.0,1.0,1.0
14000US36081042700,1.0,23.0,1.0
14000US34013018800,1.0,1.0,1.0
14000US34013002202,1.0,1.0,1.0
14000US34003054500,1.0,1.0,1.0
14000US34017016300,1.0,1.0,1.0
14000US34023003101,1.0,1.0,1.0
14000US34035053904,18.0,39.0,18.0
14000US36061011202,6.0,6.0,8.0
14000US34025810200,1.0,1.0,1.0
14000US34003003300,1.0,1.0,1.0
14000US34013014600,1.0,1.0,1.0
14000US34003046100,33.0,28.0,6.0
14000US34003050000,1.0,1.0,1.0
14000US36119011500,9.0,10.0,7.0
14000US36005040800,11.0,28.0,26.0
14000US36005016900,11.0,28.0,26.0
14000US36103147300,10.0,2.0,9.0
14000US34027046106,1.0,1.0,1.0
14000US34027046202,1.0,1.0,1.0
14000US36047018700,2.0,2.0,2.0
14000US34017001900,1.0,1.0,1.0
14000US34017004400,1.0,1.0,1.0
14000US36119014605,2.0,2.0,2.0
14000US36061008100,2.0,2.0,2.0
14000US36087013003,9.0,10.0,7.0
14000US36047019900,2.0,2.0,2.0
14000US34031182302,1.0,1.0,1.0
14000US34003023601,1.0,1.0,1.0
14000US34039031904,1.0,1.0,1.0
14000US36119003600,9.0,10.0,7.0
14000US36047043800,2.0,2.0,2.0
14000US34025808100,1.0,1.0,1.0
14000US34013004600,1.0,1.0,1.0
14000US34017014102,1.0,1.0,1.0
14000US36119007700,9.0,10.0,7.0
14000US36119007900,9.0,10.0,7.0
14000US34023002604,1.0,1.0,1.0
14000US34031236601,1.0,1.0,1.0
14000US34023008800,1.0,1.0,1.0
14000US34025806400,1.0,1.0,1.0
14000US36061007900,2.0,2.0,2.0
14000US36119007500,9.0,10.0,7.0
14000US34017015202,39.0,38.0,40.0
14000US34013003500,1.0,1.0,1.0
14000US34003019202,1.0,1.0,1.0
14000US36103111703,10.0,10.0,9.0
14000US36061013200,22.0,40.0,21.0
14000US36079011000,9.0,10.0,7.0
14000US36079010200,9.0,10.0,7.0
14000US36047049400,2.0,2.0,2.0
14000US36047015100,2.0,2.0,2.0
14000US34013021803,1.0,1.0,1.0
14000US34013017800,1.0,1.0,1.0
14000US34039030702,1.0,1.0,1.0
14000US36103158710,10.0,2.0,9.0
14000US36061000800,6.0,6.0,8.0
14000US34013003900,1.0,1.0,1.0
14000US36103158511,10.0,2.0,9.0
14000US34003042500,1.0,1.0,1.0
14000US34003051300,1.0,1.0,1.0
14000US34017017900,48.0,43.0,33.0
14000US36061030900,26.0,8.0,24.0
14000US36047027800,2.0,2.0,2.0
14000US34023001410,1.0,1.0,1.0
14000US34031182400,1.0,1.0,1.0
14000US36047033700,43.0,42.0,41.0
14000US36081012100,40.0,4.0,8.0
14000US36061001501,9.0,10.0,7.0
14000US36081014800,1.0,1.0,1.0
14000US34027040702,1.0,1.0,1.0
14000US34023009100,1.0,1.0,1.0
14000US34023003300,1.0,1.0,1.0
14000US34037372600,1.0,1.0,1.0
14000US36047059100,2.0,2.0,2.0
14000US36061000201,13.0,15.0,14.0
14000US36119006500,9.0,10.0,7.0
14000US34017003000,1.0,1.0,1.0
14000US34017011100,1.0,1.0,1.0
14000US34017011000,1.0,1.0,1.0
14000US36047018300,2.0,2.0,2.0
14000US36103122901,10.0,2.0,9.0
14000US42103950201,10.0,2.0,9.0
14000US34023000403,1.0,1.0,1.0
14000US34025809200,1.0,1.0,1.0
14000US34025811101,1.0,1.0,1.0
14000US34023000401,1.0,1.0,1.0
14000US34003051100,1.0,1.0,1.0
14000US36061004500,1.0,11.0,26.0
14000US34025805900,1.0,1.0,1.0
14000US34025801300,1.0,1.0,1.0
14000US36103135002,25.0,22.0,19.0
14000US36103146201,10.0,2.0,9.0
14000US34031175301,1.0,1.0,1.0
14000US34031175500,17.0,37.0,16.0
14000US34031124601,1.0,1.0,1.0
14000US34031175302,1.0,1.0,1.0
14000US34017002800,1.0,1.0,1.0
14000US36005041500,6.0,6.0,8.0
14000US34013000800,1.0,1.0,1.0
14000US34003028001,1.0,1.0,1.0
14000US34027044404,1.0,1.0,1.0
14000US36059405600,10.0,2.0,9.0
14000US36085012806,6.0,6.0,8.0
14000US36061011100,5.0,5.0,4.0
14000US34023008202,1.0,1.0,1.0
14000US36047025700,2.0,2.0,2.0
14000US36119013400,9.0,10.0,7.0
14000US36103111601,10.0,2.0,9.0
14000US36059406202,10.0,2.0,9.0
14000US36047107800,1.0,1.0,1.0
14000US34017010900,1.0,1.0,1.0
14000US34029722900,1.0,1.0,1.0
14000US36085000600,6.0,6.0,8.0
14000US36085007500,6.0,6.0,8.0
14000US36059416702,2.0,2.0,2.0
14000US34013002600,1.0,1.0,1.0
14000US34017010700,1.0,1.0,1.0
14000US36047047700,34.0,42.0,33.0
14000US36081097203,1.0,1.0,1.0
14000US36005032800,9.0,10.0,7.0
14000US34013012600,1.0,1.0,1.0
